delivery_id,driver_id,pickup_datetime,dropoff_datetime,distance_km,duration_min,order_value,fare,surge_multiplier,platform_fee_rate,tip,driver_payout,rating,cancelled,city
DEL004571,D0187,2024-07-25 13:00:36,2024-07-25 13:09:36,0.788,9,5.0,5.23,1.0,0.217,0.0,4.1,4.7,0,Houston
DEL004572,D0151,2024-07-19 14:18:42,2024-07-19 14:36:42,3.612,18,10.79,10.38,1.0,0.192,2.01,10.4,4.8,0,Chicago
DEL004573,D0146,2024-07-02 10:16:51,2024-07-02 10:24:51,1.558,8,18.52,5.7,1.0,0.199,0.0,4.57,5.0,0,Houston
DEL004574,D0121,2024-07-16 15:48:09,2024-07-16 16:02:09,1.766,14,17.41,7.63,1.0,0.273,0.0,5.55,3.6,0,New York
DEL004575,D0005,2024-07-14 20:29:46,2024-07-14 20:35:46,0.746,6,19.96,5.31,1.0,0.251,1.72,5.7,4.7,0,Phoenix
DEL004576,D0048,2024-07-22 12:39:40,2024-07-22 12:49:40,0.752,10,6.47,6.08,1.0,0.199,0.0,4.87,4.8,0,Los Angeles
DEL004577,D0050,2024-07-01 18:14:15,2024-07-01 18:28:15,2.285,14,24.39,7.56,1.0,0.233,0.0,5.8,5.0,0,Phoenix
DEL004578,D0155,2024-07-30 12:11:52,2024-07-30 12:42:52,8.503,31,23.9,17.5,1.0,0.279,0.0,12.62,4.5,0,Phoenix
DEL004579,D0153,2024-07-19 01:10:27,2024-07-19 01:19:27,1.366,9,24.68,6.01,1.0,0.164,3.36,8.38,5.0,0,Phoenix
DEL004580,D0038,2024-07-04 19:35:02,2024-07-04 19:58:02,5.825,23,18.12,12.67,1.0,0.168,0.0,10.54,4.3,0,Houston
DEL004581,D0122,2024-07-05 19:02:05,2024-07-05 19:14:05,2.065,12,19.07,7.33,1.0,0.224,2.58,8.27,3.6,0,Houston
DEL004582,D0089,2024-07-17 12:50:06,2024-07-17 13:11:06,3.442,21,7.98,10.91,1.0,0.256,1.22,9.34,4.1,0,Chicago
DEL004583,D0187,2024-07-15 02:17:28,2024-07-15 02:30:28,1.989,13,18.73,7.19,1.0,0.264,2.84,8.13,5.0,0,Houston
DEL004584,D0128,2024-07-15 21:24:49,2024-07-15 21:45:49,5.052,21,36.08,11.74,1.0,0.168,0.0,9.77,5.0,0,New York
DEL004585,D0105,2024-07-14 16:33:04,2024-07-14 16:54:04,2.839,21,13.81,11.08,1.0,0.207,0.0,8.79,4.3,0,Houston
DEL004586,D0156,2024-07-06 02:03:58,2024-07-06 02:26:58,5.085,23,35.97,0.0,1.0,0.216,0.0,3.72,,1,New York
DEL004587,D0114,2024-07-04 14:48:55,2024-07-04 15:04:55,4.089,16,28.75,9.88,1.0,0.191,3.04,11.03,4.3,0,New York
DEL004588,D0101,2024-07-16 18:51:12,2024-07-16 19:01:12,1.202,10,23.83,5.15,1.0,0.178,0.0,4.23,4.7,0,Houston
DEL004589,D0074,2024-07-06 06:56:04,2024-07-06 07:08:04,2.096,12,13.0,8.4,1.0,0.209,0.0,6.64,4.4,0,New York
DEL004590,D0126,2024-07-03 23:17:39,2024-07-03 23:28:39,2.181,11,28.84,7.59,1.0,0.175,0.0,6.26,4.7,0,Los Angeles
DEL004591,D0129,2024-07-15 05:51:22,2024-07-15 06:08:22,3.513,17,21.51,9.43,1.0,0.239,0.0,7.18,4.0,0,Chicago
DEL004592,D0007,2024-07-12 12:42:42,2024-07-12 13:04:42,5.097,22,19.35,12.16,1.0,0.28,0.0,8.76,5.0,0,New York
DEL004593,D0041,2024-07-17 13:10:14,2024-07-17 13:34:14,3.635,24,34.78,12.1,1.0,0.253,4.49,13.53,4.6,0,Los Angeles
DEL004594,D0170,2024-07-02 20:46:14,2024-07-02 20:51:14,0.512,5,9.41,3.54,1.0,0.176,0.0,2.92,4.4,0,Phoenix
DEL004595,D0130,2024-07-03 13:44:51,2024-07-03 13:48:51,0.33,4,5.0,3.45,1.0,0.249,0.86,3.45,4.4,0,New York
DEL004596,D0167,2024-07-17 11:24:45,2024-07-17 11:40:45,2.654,16,26.86,9.09,1.0,0.27,0.0,6.64,4.7,0,Los Angeles
DEL004597,D0028,2024-07-23 12:29:13,2024-07-23 12:43:13,2.709,14,11.52,20.59,2.19,0.154,0.0,17.42,5.0,0,Los Angeles
DEL004598,D0117,2024-07-08 12:31:45,2024-07-08 12:49:45,3.915,18,21.66,10.31,1.0,0.183,0.0,8.42,4.9,0,New York
DEL004599,D0190,2024-07-28 20:54:33,2024-07-28 21:12:33,2.752,18,29.8,9.45,1.0,0.284,4.63,11.4,5.0,0,Chicago
DEL004600,D0119,2024-07-31 08:30:42,2024-07-31 08:39:42,1.117,9,18.2,5.83,1.0,0.234,0.0,4.47,4.9,0,Houston
DEL004601,D0164,2024-07-13 19:59:15,2024-07-13 20:12:15,1.814,13,17.55,7.09,1.0,0.264,3.17,8.39,4.2,0,New York
DEL004602,D0144,2024-07-24 21:24:28,2024-07-24 21:49:28,3.993,25,32.07,16.25,1.29,0.281,4.54,16.22,4.8,0,Houston
DEL004603,D0046,2024-07-28 18:30:55,2024-07-28 18:38:55,2.507,8,20.88,7.56,1.0,0.165,3.27,9.58,4.5,0,Houston
DEL004604,D0165,2024-07-06 21:07:24,2024-07-06 21:33:24,4.754,26,29.05,13.37,1.0,0.277,4.82,14.49,4.4,0,Chicago
DEL004605,D0142,2024-07-29 18:12:59,2024-07-29 18:23:59,1.979,11,17.85,7.3,1.0,0.252,0.0,5.46,4.9,0,Chicago
DEL004606,D0127,2024-07-20 11:37:34,2024-07-20 12:06:34,5.768,29,27.76,14.04,1.0,0.203,3.23,14.42,4.8,0,Chicago
DEL004607,D0159,2024-07-15 19:40:41,2024-07-15 19:53:41,3.606,13,25.99,9.46,1.0,0.247,4.3,11.42,4.7,0,Chicago
DEL004608,D0187,2024-07-12 18:15:16,2024-07-12 18:28:16,1.098,13,5.0,6.41,1.0,0.23,0.96,5.9,4.7,0,Houston
DEL004609,D0140,2024-07-05 19:25:25,2024-07-05 19:46:25,3.72,21,25.16,15.15,1.36,0.252,0.0,11.33,4.3,0,Chicago
DEL004610,D0011,2024-07-16 07:53:54,2024-07-16 08:16:54,4.65,23,13.36,13.24,1.0,0.212,2.2,12.63,5.0,0,Los Angeles
DEL004611,D0040,2024-07-09 13:03:00,2024-07-09 13:07:00,1.525,4,17.38,4.56,1.0,0.299,1.8,5.0,4.1,0,Chicago
DEL004612,D0167,2024-07-06 19:47:03,2024-07-06 20:02:03,1.093,15,20.01,7.33,1.0,0.228,1.44,7.1,4.4,0,Los Angeles
DEL004613,D0019,2024-07-04 20:29:12,2024-07-04 20:35:12,0.439,6,17.45,5.46,1.0,0.253,0.0,4.08,4.3,0,Chicago
DEL004614,D0182,2024-07-31 18:05:08,2024-07-31 18:11:08,3.446,6,21.02,0.0,2.33,0.238,0.0,3.71,,1,Los Angeles
DEL004615,D0121,2024-07-27 16:41:48,2024-07-27 16:56:48,2.022,15,21.05,8.71,1.0,0.247,0.0,6.56,4.9,0,New York
DEL004616,D0089,2024-07-19 20:39:03,2024-07-19 20:56:03,2.875,17,39.34,10.31,1.0,0.162,0.0,8.64,5.0,0,Chicago
DEL004617,D0052,2024-07-28 21:30:08,2024-07-28 21:44:08,2.682,14,24.73,8.53,1.0,0.273,0.0,6.2,4.8,0,Chicago
DEL004618,D0142,2024-07-13 19:33:07,2024-07-13 19:58:07,6.063,25,39.71,14.8,1.0,0.271,0.0,10.79,4.0,0,Chicago
DEL004619,D0124,2024-07-31 12:26:54,2024-07-31 12:48:54,3.601,22,27.96,15.26,1.33,0.262,3.14,14.4,5.0,0,Houston
DEL004620,D0118,2024-07-21 04:08:08,2024-07-21 04:13:08,1.738,5,24.97,10.07,2.09,0.168,0.0,8.38,4.6,0,Los Angeles
DEL004621,D0098,2024-07-07 21:01:26,2024-07-07 21:15:26,2.401,14,31.3,7.78,1.0,0.261,4.08,9.83,4.8,0,Los Angeles
DEL004622,D0182,2024-07-20 20:07:30,2024-07-20 20:26:30,3.446,19,23.45,10.56,1.0,0.174,0.0,8.72,4.5,0,Los Angeles
DEL004623,D0062,2024-07-11 20:09:12,2024-07-11 20:15:12,1.453,6,9.68,5.43,1.0,0.174,0.0,4.49,4.4,0,New York
DEL004624,D0176,2024-07-22 18:27:32,2024-07-22 18:41:32,2.407,14,5.0,8.2,1.0,0.15,0.0,6.97,4.9,0,Chicago
DEL004625,D0002,2024-07-04 14:29:27,2024-07-04 14:34:27,0.632,5,13.78,5.1,1.0,0.237,0.0,3.89,4.8,0,Chicago
DEL004626,D0031,2024-07-29 19:45:36,2024-07-29 20:13:36,5.956,28,36.43,14.78,1.0,0.295,0.0,10.42,4.8,0,Chicago
DEL004627,D0188,2024-07-07 20:34:09,2024-07-07 20:52:09,1.705,18,19.87,8.39,1.0,0.18,0.0,6.88,4.7,0,Houston
DEL004628,D0041,2024-07-23 21:11:24,2024-07-23 21:28:24,3.999,17,38.03,10.11,1.0,0.258,2.67,10.17,5.0,0,Los Angeles
DEL004629,D0107,2024-07-30 20:36:20,2024-07-30 20:52:20,2.841,16,29.31,9.05,1.0,0.209,4.53,11.69,5.0,0,Houston
DEL004630,D0025,2024-07-09 21:26:48,2024-07-09 21:44:48,3.306,18,12.8,10.06,1.0,0.196,0.94,9.03,4.1,0,Phoenix
DEL004631,D0158,2024-07-13 20:47:40,2024-07-13 20:51:40,1.229,4,15.2,4.34,1.0,0.199,0.0,3.48,4.6,0,New York
DEL004632,D0042,2024-07-25 06:56:07,2024-07-25 07:20:07,5.869,24,24.3,13.49,1.0,0.259,0.0,10.0,4.5,0,Chicago
DEL004633,D0052,2024-07-03 14:01:38,2024-07-03 14:18:38,4.639,17,23.67,11.63,1.0,0.236,3.72,12.61,4.5,0,Chicago
DEL004634,D0066,2024-07-24 05:21:20,2024-07-24 05:36:20,2.765,15,15.32,9.26,1.0,0.172,0.0,7.67,4.6,0,New York
DEL004635,D0105,2024-07-03 20:58:24,2024-07-03 21:08:24,0.2,10,19.05,4.56,1.0,0.189,2.11,5.81,4.0,0,Houston
DEL004636,D0195,2024-07-24 21:03:10,2024-07-24 21:10:10,0.477,7,15.87,6.8,1.45,0.298,0.0,4.77,4.9,0,Chicago
DEL004637,D0186,2024-07-01 19:17:24,2024-07-01 19:27:24,1.364,10,19.97,16.06,2.4,0.259,1.45,13.35,4.5,0,Los Angeles
DEL004638,D0127,2024-07-09 21:25:25,2024-07-09 22:01:25,6.009,36,17.37,17.39,1.0,0.272,1.6,14.26,4.4,0,Chicago
DEL004639,D0188,2024-07-25 12:34:50,2024-07-25 12:41:50,1.24,7,23.58,5.42,1.0,0.173,0.0,4.48,5.0,0,Houston
DEL004640,D0122,2024-07-31 18:31:29,2024-07-31 18:45:29,3.834,14,38.11,9.43,1.0,0.296,0.0,6.64,4.2,0,Houston
DEL004641,D0135,2024-07-28 10:53:22,2024-07-28 11:19:22,7.179,26,26.18,27.68,1.93,0.167,0.0,23.06,4.6,0,Los Angeles
DEL004642,D0128,2024-07-17 04:41:52,2024-07-17 05:10:52,5.591,29,29.12,15.41,1.0,0.17,0.0,12.79,4.9,0,New York
DEL004643,D0077,2024-07-05 04:30:43,2024-07-05 04:45:43,3.065,15,21.96,9.19,1.0,0.205,3.37,10.68,4.8,0,Phoenix
DEL004644,D0142,2024-07-01 11:33:27,2024-07-01 11:41:27,1.233,8,20.18,6.45,1.0,0.197,3.2,8.38,4.4,0,Chicago
DEL004645,D0152,2024-07-23 21:06:06,2024-07-23 21:19:06,1.719,13,17.44,7.82,1.0,0.215,0.0,6.14,4.9,0,Los Angeles
DEL004646,D0052,2024-07-08 11:01:50,2024-07-08 11:07:50,0.312,6,25.36,4.77,1.0,0.203,2.64,6.44,5.0,0,Chicago
DEL004647,D0179,2024-07-13 03:32:44,2024-07-13 03:40:44,1.18,8,8.41,5.51,1.0,0.254,0.0,4.11,4.9,0,Chicago
DEL004648,D0002,2024-07-31 18:32:29,2024-07-31 18:40:29,0.53,8,30.17,4.57,1.0,0.219,0.0,3.57,4.0,0,Chicago
DEL004649,D0155,2024-07-06 03:30:43,2024-07-06 04:03:43,4.854,33,24.26,14.51,1.0,0.15,4.08,16.41,4.9,0,Phoenix
DEL004650,D0187,2024-07-31 14:45:27,2024-07-31 14:49:27,0.269,4,11.08,5.78,1.61,0.238,0.0,4.4,4.2,0,Houston
DEL004651,D0129,2024-07-17 08:00:30,2024-07-17 08:14:30,1.162,14,23.23,6.7,1.0,0.299,1.68,6.38,4.8,0,Chicago
DEL004652,D0037,2024-07-02 18:08:34,2024-07-02 18:23:34,1.202,15,16.37,7.71,1.0,0.176,0.0,6.35,4.4,0,Los Angeles
DEL004653,D0183,2024-07-08 15:44:27,2024-07-08 16:03:27,3.087,19,15.94,10.46,1.0,0.283,2.57,10.07,4.5,0,New York
DEL004654,D0030,2024-07-04 08:46:46,2024-07-04 08:52:46,1.366,6,30.8,4.92,1.0,0.29,3.92,7.41,4.8,0,New York
DEL004655,D0059,2024-07-01 01:23:56,2024-07-01 01:37:56,3.13,14,19.37,10.01,1.0,0.266,3.6,10.95,3.7,0,Phoenix
DEL004656,D0191,2024-07-27 20:45:08,2024-07-27 20:49:08,0.81,4,6.86,3.67,1.0,0.223,0.0,2.85,5.0,0,Los Angeles
DEL004657,D0197,2024-07-03 01:26:00,2024-07-03 01:47:00,3.784,21,41.62,18.52,1.56,0.23,4.25,18.51,5.0,0,Phoenix
DEL004658,D0055,2024-07-02 08:41:33,2024-07-02 08:55:33,2.693,14,22.29,7.74,1.0,0.28,0.0,5.57,5.0,0,New York
DEL004659,D0116,2024-07-14 19:56:52,2024-07-14 20:09:52,2.437,13,12.98,8.1,1.0,0.195,2.44,8.96,4.7,0,New York
DEL004660,D0104,2024-07-10 18:27:49,2024-07-10 18:42:49,2.74,15,14.51,8.83,1.0,0.22,0.0,6.89,3.8,0,Houston
DEL004661,D0050,2024-07-30 06:26:45,2024-07-30 06:34:45,1.032,8,15.79,4.65,1.0,0.158,1.93,5.85,5.0,0,Phoenix
DEL004662,D0155,2024-07-21 18:53:35,2024-07-21 19:05:35,2.452,12,13.83,0.0,1.0,0.232,0.0,2.46,,1,Phoenix
DEL004663,D0052,2024-07-11 21:16:23,2024-07-11 21:49:23,6.732,33,17.53,15.82,1.0,0.216,0.9,13.3,4.7,0,Chicago
DEL004664,D0167,2024-07-19 06:25:16,2024-07-19 06:33:16,0.927,8,18.61,4.36,1.0,0.269,1.62,4.81,4.4,0,Los Angeles
DEL004665,D0150,2024-07-14 12:47:21,2024-07-14 13:08:21,3.571,21,29.63,10.92,1.0,0.184,4.69,13.6,4.7,0,New York
DEL004666,D0077,2024-07-05 15:19:09,2024-07-05 15:22:09,1.471,3,18.74,5.27,1.0,0.242,2.2,6.19,5.0,0,Phoenix
DEL004667,D0086,2024-07-26 00:08:18,2024-07-26 00:35:18,4.764,27,35.6,14.25,1.0,0.228,2.75,13.75,4.1,0,Phoenix
DEL004668,D0160,2024-07-01 19:51:26,2024-07-01 20:21:26,4.616,30,24.84,13.74,1.0,0.22,0.0,10.72,4.6,0,Phoenix
DEL004669,D0099,2024-07-10 07:53:10,2024-07-10 08:20:10,5.591,27,25.46,13.89,1.0,0.192,3.98,15.2,4.5,0,Phoenix
DEL004670,D0024,2024-07-08 07:50:35,2024-07-08 08:09:35,3.754,19,26.6,22.42,2.2,0.201,1.64,19.55,5.0,0,Phoenix
DEL004671,D0041,2024-07-10 23:41:28,2024-07-10 23:53:28,1.921,12,22.0,6.89,1.0,0.248,1.58,6.76,4.1,0,Los Angeles
DEL004672,D0132,2024-07-03 21:54:45,2024-07-03 22:24:45,6.111,30,7.67,16.06,1.0,0.258,0.0,11.92,5.0,0,New York
DEL004673,D0164,2024-07-17 19:43:12,2024-07-17 19:50:12,0.418,7,19.97,4.63,1.0,0.281,1.28,4.61,4.2,0,New York
DEL004674,D0113,2024-07-06 21:49:10,2024-07-06 22:21:10,6.734,32,26.11,16.6,1.0,0.168,4.27,18.08,4.6,0,Houston
DEL004675,D0192,2024-07-09 14:45:34,2024-07-09 14:59:34,3.541,14,29.88,8.57,1.0,0.237,3.39,9.93,4.4,0,New York
DEL004676,D0163,2024-07-05 23:17:34,2024-07-05 23:33:34,2.669,16,36.28,0.0,1.0,0.151,0.0,2.5,,1,Chicago
DEL004677,D0072,2024-07-18 20:34:57,2024-07-18 20:59:57,4.045,25,22.11,12.59,1.0,0.282,2.05,11.09,4.6,0,Phoenix
DEL004678,D0077,2024-07-23 07:34:27,2024-07-23 07:55:27,4.033,21,27.26,12.32,1.0,0.225,0.0,9.55,4.8,0,Phoenix
DEL004679,D0130,2024-07-07 09:57:14,2024-07-07 10:15:14,2.221,18,36.59,8.55,1.0,0.198,0.0,6.86,4.5,0,New York
DEL004680,D0014,2024-07-15 19:23:38,2024-07-15 19:26:38,0.424,3,20.66,3.59,1.0,0.223,3.11,5.9,4.3,0,Houston
DEL004681,D0153,2024-07-18 18:28:20,2024-07-18 18:37:20,0.651,9,16.61,5.49,1.0,0.221,0.0,4.28,4.7,0,Phoenix
DEL004682,D0119,2024-07-05 06:12:50,2024-07-05 06:22:50,2.328,10,14.98,7.11,1.0,0.196,0.0,5.72,4.1,0,Houston
DEL004683,D0095,2024-07-01 19:48:21,2024-07-01 20:22:21,8.184,34,30.16,17.83,1.0,0.199,0.0,14.28,4.5,0,Chicago
DEL004684,D0152,2024-07-13 13:55:43,2024-07-13 14:05:43,0.952,10,17.99,0.0,1.0,0.159,0.0,3.32,,1,Los Angeles
DEL004685,D0092,2024-07-28 22:54:22,2024-07-28 23:00:22,0.851,6,29.91,11.61,2.47,0.185,0.0,9.46,4.3,0,New York
DEL004686,D0047,2024-07-02 20:06:56,2024-07-02 20:18:56,1.549,12,18.18,7.11,1.0,0.191,0.0,5.75,5.0,0,Los Angeles
DEL004687,D0134,2024-07-06 20:12:24,2024-07-06 20:28:24,3.081,16,15.17,8.52,1.0,0.225,0.0,6.6,5.0,0,Phoenix
DEL004688,D0112,2024-07-01 21:12:17,2024-07-01 21:19:17,1.992,7,23.61,6.21,1.0,0.245,0.0,4.69,4.7,0,Los Angeles
DEL004689,D0115,2024-07-25 18:56:33,2024-07-25 19:16:33,3.962,20,29.13,0.0,1.0,0.266,0.0,1.08,,1,Phoenix
DEL004690,D0030,2024-07-25 12:57:06,2024-07-25 13:05:06,0.842,8,25.19,5.89,1.0,0.299,0.0,4.13,4.2,0,New York
DEL004691,D0142,2024-07-28 18:40:30,2024-07-28 18:46:30,0.2,6,16.79,4.6,1.0,0.166,0.0,3.84,4.8,0,Chicago
DEL004692,D0080,2024-07-23 06:58:59,2024-07-23 07:03:59,1.304,5,18.61,4.29,1.0,0.174,1.38,4.92,4.8,0,Los Angeles
DEL004693,D0014,2024-07-11 11:43:31,2024-07-11 12:06:31,4.291,23,30.24,12.52,1.0,0.22,0.0,9.77,4.8,0,Houston
DEL004694,D0014,2024-07-08 16:46:41,2024-07-08 16:52:41,0.2,6,22.48,8.73,1.77,0.252,0.0,6.53,4.6,0,Houston
DEL004695,D0058,2024-07-20 16:06:34,2024-07-20 16:31:34,6.651,25,6.86,15.32,1.0,0.252,0.43,11.89,5.0,0,Houston
DEL004696,D0079,2024-07-28 14:44:15,2024-07-28 15:03:15,5.209,19,14.07,11.26,1.0,0.172,0.0,9.32,4.4,0,New York
DEL004697,D0108,2024-07-01 14:31:37,2024-07-01 14:56:37,4.865,25,22.52,13.69,1.0,0.274,0.0,9.94,5.0,0,New York
DEL004698,D0097,2024-07-15 20:20:29,2024-07-15 20:27:29,0.533,7,10.69,6.09,1.0,0.258,0.0,4.52,4.8,0,Chicago
DEL004699,D0145,2024-07-16 12:54:02,2024-07-16 13:00:02,0.563,6,30.34,3.52,1.0,0.168,0.0,2.93,5.0,0,New York
DEL004700,D0129,2024-07-21 07:40:49,2024-07-21 07:57:49,1.843,17,29.42,17.34,2.04,0.234,1.67,14.95,5.0,0,Chicago
DEL004701,D0139,2024-07-22 20:36:06,2024-07-22 20:51:06,4.929,15,37.03,11.19,1.0,0.172,4.93,14.2,4.5,0,Houston
DEL004702,D0020,2024-07-13 12:37:41,2024-07-13 12:47:41,0.612,10,19.08,6.04,1.37,0.221,1.12,5.83,4.8,0,Phoenix
DEL004703,D0156,2024-07-16 21:40:45,2024-07-16 21:52:45,1.964,12,24.06,7.59,1.0,0.225,0.0,5.88,4.7,0,New York
DEL004704,D0085,2024-07-30 19:36:27,2024-07-30 19:39:27,0.489,3,5.3,3.29,1.0,0.235,0.0,2.52,5.0,0,Chicago
DEL004705,D0011,2024-07-11 21:31:21,2024-07-11 21:50:21,3.478,19,29.46,10.7,1.0,0.294,0.0,7.55,4.6,0,Los Angeles
DEL004706,D0121,2024-07-19 15:19:52,2024-07-19 15:33:52,4.248,14,11.24,9.79,1.0,0.263,2.17,9.39,4.4,0,New York
DEL004707,D0042,2024-07-11 04:28:41,2024-07-11 04:40:41,0.829,12,29.65,6.19,1.0,0.2,0.0,4.95,5.0,0,Chicago
DEL004708,D0059,2024-07-23 21:06:56,2024-07-23 21:24:56,2.799,18,10.71,11.45,1.2,0.286,0.0,8.18,4.7,0,Phoenix
DEL004709,D0139,2024-07-02 18:00:31,2024-07-02 18:14:31,2.661,14,23.66,8.77,1.0,0.294,3.37,9.56,4.9,0,Houston
DEL004710,D0094,2024-07-08 10:45:45,2024-07-08 11:12:45,6.87,27,26.89,15.31,1.0,0.237,2.52,14.2,4.1,0,New York
DEL004711,D0108,2024-07-10 14:37:38,2024-07-10 14:55:38,3.767,18,37.49,10.05,1.0,0.249,0.0,7.55,5.0,0,New York
DEL004712,D0112,2024-07-03 19:14:05,2024-07-03 19:28:05,1.872,14,27.06,8.05,1.0,0.218,0.0,6.3,4.4,0,Los Angeles
DEL004713,D0067,2024-07-20 13:10:29,2024-07-20 13:19:29,0.259,9,23.55,5.54,1.0,0.165,0.0,4.63,4.4,0,Phoenix
DEL004714,D0133,2024-07-06 12:28:09,2024-07-06 12:44:09,1.686,16,16.53,8.29,1.0,0.216,0.0,6.5,5.0,0,Los Angeles
DEL004715,D0101,2024-07-07 12:30:31,2024-07-07 12:36:31,0.719,6,11.63,5.25,1.0,0.169,0.91,5.27,5.0,0,Houston
DEL004716,D0005,2024-07-02 18:45:22,2024-07-02 19:14:22,6.526,29,18.66,14.64,1.0,0.185,2.62,14.55,3.8,0,Phoenix
DEL004717,D0149,2024-07-03 21:09:02,2024-07-03 21:12:02,0.708,3,5.0,3.6,1.0,0.257,0.86,3.53,4.7,0,Los Angeles
DEL004718,D0130,2024-07-10 14:19:16,2024-07-10 14:43:16,4.358,24,19.15,20.02,1.66,0.184,0.0,16.34,4.7,0,New York
DEL004719,D0100,2024-07-23 20:07:49,2024-07-23 20:11:49,0.675,4,26.2,4.09,1.0,0.24,0.0,3.11,4.8,0,Los Angeles
DEL004720,D0004,2024-07-29 05:40:09,2024-07-29 05:53:09,1.936,13,20.61,7.94,1.0,0.299,0.0,5.57,5.0,0,New York
DEL004721,D0072,2024-07-21 13:28:47,2024-07-21 13:38:47,0.612,10,22.19,5.78,1.0,0.222,0.0,4.5,4.9,0,Phoenix
DEL004722,D0142,2024-07-08 21:34:41,2024-07-08 21:46:41,1.794,12,25.7,7.19,1.0,0.199,0.0,5.76,5.0,0,Chicago
DEL004723,D0166,2024-07-19 12:26:35,2024-07-19 12:41:35,3.258,15,24.9,0.0,1.0,0.256,0.0,3.33,,1,New York
DEL004724,D0123,2024-07-13 13:20:51,2024-07-13 13:38:51,2.797,18,19.26,16.54,1.78,0.249,0.0,12.42,3.8,0,Houston
DEL004725,D0175,2024-07-20 11:21:27,2024-07-20 11:38:27,2.606,17,22.51,9.1,1.0,0.267,4.47,11.14,4.7,0,New York
DEL004726,D0063,2024-07-30 20:19:59,2024-07-30 20:38:59,4.533,19,27.97,10.87,1.0,0.287,4.48,12.23,4.5,0,Chicago
DEL004727,D0046,2024-07-20 21:12:36,2024-07-20 21:26:36,3.088,14,26.02,9.37,1.0,0.203,3.04,10.51,5.0,0,Houston
DEL004728,D0014,2024-07-20 03:33:11,2024-07-20 03:44:11,3.154,11,15.19,6.87,1.0,0.197,0.0,5.52,5.0,0,Houston
DEL004729,D0051,2024-07-19 19:52:53,2024-07-19 20:05:53,3.419,13,20.9,8.76,1.0,0.229,0.0,6.75,5.0,0,Phoenix
DEL004730,D0114,2024-07-28 01:43:11,2024-07-28 01:53:11,1.635,10,8.95,5.85,1.0,0.275,0.0,4.24,5.0,0,New York
DEL004731,D0003,2024-07-17 19:25:06,2024-07-17 19:36:06,2.065,11,27.76,7.89,1.0,0.205,0.0,6.27,5.0,0,Los Angeles
DEL004732,D0085,2024-07-23 02:46:04,2024-07-23 02:49:04,0.508,3,8.44,10.33,2.46,0.261,0.0,7.63,4.8,0,Chicago
DEL004733,D0080,2024-07-03 11:54:13,2024-07-03 12:20:13,5.148,26,29.26,13.5,1.0,0.233,0.0,10.35,4.2,0,Los Angeles
DEL004734,D0037,2024-07-30 15:10:58,2024-07-30 15:22:58,1.798,12,26.28,6.69,1.0,0.267,3.17,8.07,4.3,0,Los Angeles
DEL004735,D0129,2024-07-10 19:48:43,2024-07-10 20:16:43,11.299,28,38.38,19.87,1.0,0.153,0.0,16.83,4.9,0,Chicago
DEL004736,D0042,2024-07-04 19:10:36,2024-07-04 19:29:36,6.411,19,27.04,21.94,1.64,0.294,0.0,15.49,4.5,0,Chicago
DEL004737,D0036,2024-07-06 00:21:14,2024-07-06 00:28:14,0.869,7,22.74,5.27,1.0,0.218,3.08,7.2,4.7,0,Phoenix
DEL004738,D0060,2024-07-21 03:03:57,2024-07-21 03:07:57,1.225,4,27.23,4.62,1.0,0.223,0.0,3.59,4.6,0,Phoenix
DEL004739,D0163,2024-07-23 14:17:11,2024-07-23 14:26:11,2.762,9,5.0,7.06,1.0,0.296,0.71,5.68,4.4,0,Chicago
DEL004740,D0135,2024-07-28 13:47:34,2024-07-28 14:02:34,3.058,15,34.96,8.23,1.0,0.293,6.02,11.84,4.7,0,Los Angeles
DEL004741,D0148,2024-07-27 21:03:25,2024-07-27 21:10:25,0.923,7,22.6,4.31,1.0,0.241,1.74,5.01,4.5,0,Phoenix
DEL004742,D0191,2024-07-02 22:10:26,2024-07-02 22:25:26,2.377,15,14.62,16.2,1.79,0.179,0.0,13.3,4.4,0,Los Angeles
DEL004743,D0116,2024-07-13 14:26:23,2024-07-13 14:42:23,1.735,16,29.73,7.32,1.0,0.293,3.17,8.35,4.2,0,New York
DEL004744,D0054,2024-07-14 15:00:54,2024-07-14 15:22:54,5.827,22,30.68,13.43,1.0,0.259,0.0,9.95,4.5,0,New York
DEL004745,D0076,2024-07-21 21:16:28,2024-07-21 21:31:28,2.639,15,18.86,8.46,1.0,0.186,0.0,6.89,4.4,0,New York
DEL004746,D0137,2024-07-17 09:29:13,2024-07-17 09:38:13,2.565,9,7.0,6.94,1.0,0.253,0.98,6.16,4.6,0,Phoenix
DEL004747,D0146,2024-07-25 18:34:16,2024-07-25 18:42:16,2.163,8,28.69,6.8,1.0,0.252,2.51,7.6,4.7,0,Houston
DEL004748,D0047,2024-07-30 12:20:30,2024-07-30 12:39:30,3.96,19,41.87,11.52,1.0,0.211,0.0,9.09,4.8,0,Los Angeles
DEL004749,D0124,2024-07-22 05:57:39,2024-07-22 06:07:39,1.233,10,35.77,5.68,1.0,0.271,0.0,4.14,5.0,0,Houston
DEL004750,D0014,2024-07-08 18:09:25,2024-07-08 18:26:25,3.453,17,27.39,10.33,1.0,0.223,0.0,8.03,4.4,0,Houston
DEL004751,D0040,2024-07-08 21:43:46,2024-07-08 21:52:46,1.438,9,5.75,5.39,1.0,0.247,0.0,4.06,5.0,0,Chicago
